index,유기번호,썸네일,접수일,발견장소,품종,색상,나이,체중,공고번호,공고시작일,공고종료일,이미지,성별,중성화여부,특징,보호소이름,보호소전화번호,보호장소,관할기관,담당자,담당자연락처,특이사항,상태,x,y,SPECIAL_WORD,건강,친화성+,친화성-,친화성+강조,친화성-강조,api_친화성,api_건강점수,1년미만,출생연도,만나이,1년미만_주환산,1년이상_주환산,나이_주환산,체중_숫자,F,M,Q,N,U,Y,군집
2733,441391202202589,http://www.animal.go.kr/files/shelter/2022/10/202210202310296_s.jpg,20221020,비전1동 : 청룡동514  민물장어 직판장 앞,[개] 믹스견,갈색,2021(년생),10(Kg),경기-평택-2022-01381,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210202310296.jpg,Q,U,당직실 신고 전화로 출동,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,-,보호중,127.055420952807,37.130629704591,당직 실 신고 전화 출동,[],[],[],[],[],0,7,[],2021,1,None,52,52.0,10.0,0,0,1,0,1,0,20
2735,441378202202215,http://www.animal.go.kr/files/shelter/2022/10/202210201910747_s.jpg,20221020,야탑동219-3,[개] 불독,백갈색,2018(년생),21.3(Kg),경기-성남-2022-00765,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201910747.jpg,F,U,"피부병, 귓병, 빨강색 몸줄&리드줄",펫앤쉘터동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",경기도 성남시,성남시청 동물보호팀,031-729-3287,-,보호중,127.127681544556,37.3670961152988,피부병 귓병 빨강색 몸 줄 리드 줄,"[['피부병, 귓병, 빨강색 몸줄&리드줄']]",[],[],[],[],0,6,[],2018,4,None,208,208.0,21.3,1,0,0,0,1,0,35
2736,441374202201192,http://www.animal.go.kr/files/shelter/2022/10/202210201710515_s.jpg,20221020,장안구 송원로23번길 9,[개] 골든 리트리버,갈색,2017(년생),35(Kg),경기-수원-2022-00692,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201710515.jpg,M,N,"순함, 내장칩 있음, 입양 보류",수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,-,보호중,127.078687874879,37.285018306654,순 내장 칩 있음 입양 보류,[],"[['순함, 내장칩 있음, 입양 보류']]",[],[],[],1,7,[],2017,5,None,260,260.0,35.0,0,1,0,1,0,0,22
2737,431370202201033,http://www.animal.go.kr/files/shelter/2022/10/20221020131098_s.jpg,20221020,상개로 226,[개] 믹스견,갈색 검정색,2022(년생),0.40(Kg),울산-남구-2022-00672,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/20221020131098.jpg,F,N,1주전후의 자견 저체온증 및 기아 탈수,주동물병원,010-6809-8275,울산광역시 남구 돋질로 385-1 (삼산동) ,울산광역시 남구,윤경호,052-226-5264,-,보호중,129.347125720061,35.5436542615781,1 주 전후 자견 저체온 증 및 기 아 탈수,"[['1주전후의 자견 저체온증 및 기아 탈수'], ['1주전후의 자견 저체온증 및 기아 탈수']]",[],[],[],[],0,5,['1주'],2022,0,1.0,0,1.0,0.4,1,0,0,1,0,0,16
2738,431370202201032,http://www.animal.go.kr/files/shelter/2022/10/202210201310487_s.jpg,20221020,상개로 226,[개] 믹스견,흰색,2022(년생),0.40(Kg),울산-남구-2022-00671,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201310487.jpg,F,N,1주전후의 자견 저체온증 및 기아 탈수,주동물병원,010-6809-8275,울산광역시 남구 돋질로 385-1 (삼산동) ,울산광역시 남구,윤경호,052-226-5264,-,보호중,129.347125720061,35.5436542615781,1 주 전후 자견 저체온 증 및 기 아 탈수,"[['1주전후의 자견 저체온증 및 기아 탈수'], ['1주전후의 자견 저체온증 및 기아 탈수']]",[],[],[],[],0,5,['1주'],2022,0,1.0,0,1.0,0.4,1,0,0,1,0,0,16
2739,431370202201025,http://www.animal.go.kr/files/shelter/2022/10/202210201110477_s.jpg,20221020,남구청,[개] 말티즈,흰색,2012(년생),2.3(Kg),울산-남구-2022-00664,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201110477.jpg,F,N,온순함,미래펫동물병원,052-273-5911,울산광역시 남구 중앙로 218-1 (신정동) ,울산광역시 남구,윤경호,052-226-5264,-,보호중,129.312249662476,35.5404161623923,온순,[],"[['온순함'], ['온순함']]",[],[],[],2,7,[],2012,10,None,520,520.0,2.3,1,0,0,1,0,0,43
2740,430367202200583,http://www.animal.go.kr/files/shelter/2022/10/202210201610178_s.jpg,20221020,유성구 복용로29번길 51  하상도로 주변,[개] 웰시 코기 카디건,백황,2019(년생),14.00(Kg),대전-유성-2022-00298,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201610178.jpg,M,Y,상태양호,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,-,보호중,127.382830214701,36.4587718562076,상태 양호,[],[],[],[],[],0,7,[],2019,3,None,156,156.0,14.0,0,1,0,0,0,1,27
2741,430367202200582,http://www.animal.go.kr/files/shelter/2022/10/202210200910652_s.jpg,20221020,유성구 탑립동 433-2번지 주변,[개] 믹스견,삼색,2019(년생),14.00(Kg),대전-유성-2022-00297,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210200910652.jpg,M,U,뒷다리 한쪽이 없는 장애견.,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,-,보호중,127.382830214701,36.4587718562076,뒷다리 한쪽 없 장애 견,[['뒷다리 한쪽이 없는 장애견.']],[],[],[],[],0,6,[],2019,3,None,156,156.0,14.0,0,1,0,0,1,0,30
2742,429362202200996,http://www.animal.go.kr/files/shelter/2022/10/202210201610634[1]_s.jpg,20221020,북구 동림동,[개] 믹스견,"갈,흰",2022(년생),5(Kg),광주-북구-2022-00792,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201610634[1].jpg,M,N,22-1061 칠월,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557,-,보호중,126.88177151997,35.2225551714642,칠월,[],[],[],[],[],0,7,[],2022,0,None,0,27.0,5.0,0,1,0,1,0,0,42
2743,429362202200995,http://www.animal.go.kr/files/shelter/2022/10/202210201610970_s.jpg,20221020,북구 동림동,[개] 믹스견,"갈,흰",2022(년생),5(Kg),광주-북구-2022-00791,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201610970.jpg,F,N,22-1060 유월,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557,-,보호중,126.88177151997,35.2225551714642,유월,[],[],[],[],[],0,7,[],2022,0,None,0,27.0,5.0,1,0,0,1,0,0,42
2744,429362202200994,http://www.animal.go.kr/files/shelter/2022/10/202210201610412[1]_s.jpg,20221020,북구 동림동,[개] 믹스견,"갈,흰",2019(년생),15(Kg),광주-북구-2022-00790,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201610412[1].jpg,F,N,"22-1059 양월, 스트레스로 인해 경계로 칩검사 보류, 나이 미상",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557,-,보호중,126.88177151997,35.2225551714642,양월 스트레스 인하 경계 칩 검사 보류 나이 미상,[],[],"[['22-1059 양월, 스트레스로 인해 경계로 칩검사 보류, 나이 미상']]",[],[],-1,7,[],2019,3,None,156,156.0,15.0,1,0,0,1,0,0,18
2745,429359202200323,http://www.animal.go.kr/files/shelter/2022/10/202210201610778_s.jpg,20221020,동구 서석동,[개] 치와와,"갈,흰",2019(년생),3(Kg),광주-동구-2022-00248,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201610778.jpg,F,U,22-1064 땡글,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 동구,동구,062-608-2724,-,보호중,126.88177151997,35.2225551714642,땡 글,[],[],[],[],[],0,7,[],2019,3,None,156,156.0,3.0,1,0,0,0,1,0,8
2746,427348202201060,http://www.animal.go.kr/files/shelter/2022/10/202210201010179_s.jpg,20221020,대구 달성군 논공읍 북리 1-97,[개] 믹스견,갈백,2021(년생),3.8(Kg),대구-달성-2022-00685,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201010179.jpg,F,N,유기된지 3개월이상된것 같음,포산동물병원,053-616-2478,대구광역시 달성군 현풍면 비슬로 614-1 (현풍면) 논공읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,-,보호중,128.44194317217,35.6926678150056,유기 3 개월 이상 같,[],[],[],[],[],0,7,['3개월'],2021,1,13.5,52,13.5,3.8,1,0,0,1,0,0,42
2747,426340202200518,http://www.animal.go.kr/files/shelter/2022/10/202210200910866_s.jpg,20221020,월전죽성리 나무정사,[개] 믹스견,흰색,2022(년생),3.3(Kg),부산-기장-2022-00290,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210200910866.jpg,F,U,"외부기생충 감염, 겁이많음",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,부산광역시 기장군,조성연,051-709-2894,-,보호중,129.206317600008,35.1948089522106,외부 기생충 감염 겁 많,"[['외부기생충 감염, 겁이많음']]",[],"[['외부기생충 감염, 겁이많음']]",[],[],-1,6,[],2022,0,None,0,27.0,3.3,1,0,0,0,1,0,45
2748,411324202200573,http://www.animal.go.kr/files/shelter/2022/10/202210201010871_s.jpg,20221020,천호동 362-56 거기시켜 덮밥,[개] 포메라니안,"갈,흰",2021(년생),5.2(Kg),서울-강동-2022-00239,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201010871.jpg,M,N,"10/19오전3시에가게에들어옴,아래송곳니유치잔존,청진상태양호,오른쪽슬개골1기추정,구충제투여",강동리본센터(reborn),070-4163-7350,서울특별시 강동구 양재대로81길 73 (성내동) ,서울특별시 강동구,동물복지팀 ,02-3425-6014,-,보호중,127.130266066129,37.523867363563,10 19 오전 3 시 가게 들어오 아래 송곳니 유치 잔존 청진 상태 양호 오른쪽 슬개골 1 기 추정 구충제 투여,[],[],[],[],[],0,7,[],2021,1,None,52,52.0,5.2,0,1,0,1,0,0,42
2749,411314202200517,http://www.animal.go.kr/files/shelter/2022/10/202210201510388_s.jpg,20221020,목3동성당부근도로변,[개] 믹스견,갈,2022(년생),4(Kg),서울-양천-2022-00153,20221020,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210201510388.jpg,M,N,이갈이하지않은어린강아지로온순하고잘따르며귀엽고조용한강아지입니다.,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,양천구청,02-2620-4918,-,보호중,126.862420988508,37.5440383235958,이갈이 않 어리 강아지 온순 잘 따르 귀엽 조용 강아지 입 다,[],"[['이갈이하지않은어린강아지로온순하고잘따르며귀엽고조용한강아지입니다.'], ['이갈이하지않은어린강아지로온순하고잘따르며귀엽고조용한강아지입니다.'], ['이갈이하지않은어린강아지로온순하고잘따르며귀엽고조용한강아지입니다.']]",[],[['이갈이하지않은어린강아지로온순하고잘따르며귀엽고조용한강아지입니다.']],[],4,7,[],2022,0,None,0,27.0,4.0,0,1,0,1,0,0,28
2751,446494202200525,http://www.animal.go.kr/files/shelter/2022/10/202210261810336_s.jpg,20221019,대불산단6로 317,[개] 믹스견,흰색,2018(년생),12(Kg),전남-영암-2022-00430,20221028,20221107,http://www.animal.go.kr/files/shelter/2022/10/202210261810336.png,F,N,사람에 대한 경계가 심하며 모성애가 강함,유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군,영암군청,061-470-2506,-,보호중,126.485840324947,34.7483215951671,사람 대하 경계 심하 모성애 강,[],[],[['사람에 대한 경계가 심하며 모성애가 강함']],[],[],-1,7,[],2018,4,None,208,208.0,12.0,1,0,0,1,0,0,18
2754,446499202200428,http://www.animal.go.kr/files/shelter/2022/10/202210251710198_s.jpg,20221019,완도읍 고금면 백운길88,[개] 믹스견,흰색,2022(년생),2(Kg),전남-완도-2022-00384,20221025,20221104,http://www.animal.go.kr/files/shelter/2022/10/202210251710198.jpg,M,N,흰색,유기동물임시보호센터,061-550-5743,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,전라남도 완도군,완도군,061-550-5741,-,보호중,-,-,흰색,[],[],[],[],[],0,7,[],2022,0,None,0,27.0,2.0,0,1,0,1,0,0,10
2755,447507202200125,http://www.animal.go.kr/files/shelter/2022/10/202210242310637_s.jpg,20221019,송현우성아파트,[개] 포메라니안,연황색,2020(년생),5(Kg),경북-안동-2022-00100,20221024,20221114,http://www.animal.go.kr/files/shelter/2022/10/202210242310637.jpg,F,N,보통체형 순함,유기동물보호센터,010-7703-1999,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,경상북도 안동시,김준규,054-840-5484,-,보호중,128.683849292531,36.6359869631913,보통 체형 순,[],[['보통체형 순함']],[],[],[],1,7,[],2020,2,None,104,104.0,5.0,1,0,0,1,0,0,46
2756,441408202200949,http://www.animal.go.kr/files/shelter/2022/10/202210241310992_s.jpg,20221019,보개원삼로 359-26,[개] 믹스견,검정/하양,2022(년생),1.5(Kg),경기-안성-2022-00640,20221024,20221103,http://www.animal.go.kr/files/shelter/2022/10/202210241310992.jpg,F,N,동배 5마리와 같이 구조,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시,안성시,031-678-5493,-,보호중,127.274798772536,37.0065997110349,동배 5 마리 같이 구조,[],[],[],[],[],0,7,[],2022,0,None,0,27.0,1.5,1,0,0,1,0,0,10
2757,441408202200948,http://www.animal.go.kr/files/shelter/2022/10/202210241210886[1]_s.jpg,20221019,보개원삼로 359-26,[개] 믹스견,검정/하양,2022(년생),0.95(Kg),경기-안성-2022-00639,20221024,20221103,http://www.animal.go.kr/files/shelter/2022/10/202210241210886[1].jpg,F,N,동배 5마리와 같이 구조,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시,안성시,031-678-5493,-,보호중,127.274798772536,37.0065997110349,동배 5 마리 같이 구조,[],[],[],[],[],0,7,[],2022,0,None,0,27.0,0.95,1,0,0,1,0,0,10
2758,441408202200947,http://www.animal.go.kr/files/shelter/2022/10/202210241210365_s.jpg,20221019,보개원삼로 359-26,[개] 믹스견,검정/하양,2022(년생),1.65(Kg),경기-안성-2022-00638,20221024,20221103,http://www.animal.go.kr/files/shelter/2022/10/202210241210365.jpg,M,N,동배 5마리와 같이 구조,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시,안성시,031-678-5493,-,보호중,127.274798772536,37.0065997110349,동배 5 마리 같이 구조,[],[],[],[],[],0,7,[],2022,0,None,0,27.0,1.65,0,1,0,1,0,0,10
2759,441408202200946,http://www.animal.go.kr/files/shelter/2022/10/202210241210729[2]_s.jpg,20221019,보개원삼로 359-26,[개] 믹스견,검정/하양,2022(년생),1.25(Kg),경기-안성-2022-00637,20221024,20221103,http://www.animal.go.kr/files/shelter/2022/10/202210241210729[2].jpg,M,N,동배 5마리와 같이 구조,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시,안성시,031-678-5493,-,보호중,127.274798772536,37.0065997110349,동배 5 마리 같이 구조,[],[],[],[],[],0,7,[],2022,0,None,0,27.0,1.25,0,1,0,1,0,0,10
2760,441408202200945,http://www.animal.go.kr/files/shelter/2022/10/202210241210500_s.jpg,20221019,보개원삼로 359-26,[개] 믹스견,검정/하양,2022(년생),1.3(Kg),경기-안성-2022-00636,20221024,20221103,http://www.animal.go.kr/files/shelter/2022/10/202210241210500.jpg,M,N,동배 5마리와 같이 구조,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시,안성시,031-678-5493,-,보호중,127.274798772536,37.0065997110349,동배 5 마리 같이 구조,[],[],[],[],[],0,7,[],2022,0,None,0,27.0,1.3,0,1,0,1,0,0,10
2761,428358202200189,http://www.animal.go.kr/files/shelter/2022/10/202210191510655[1]_s.jpg,20221019,옹진군 영흥면사무소,[개] 믹스견,검/흰,2020(년생),6(Kg),인천-옹진-2022-00110,20221023,20221107,http://www.animal.go.kr/files/shelter/2022/10/202210191510655[1].jpg,M,N,순함,인천수의사회유기동물,032-515-7567,인천광역시 계양구 다남동 35-8,인천광역시 옹진군,김미라,032-899-2982,-,보호중,126.719712321712,37.5663234880321,순,[],[['순함']],[],[],[],1,7,[],2020,2,None,104,104.0,6.0,0,1,0,1,0,0,46
2762,428357202201104,http://www.animal.go.kr/files/shelter/2022/10/202210232210380_s.jpg,20221019,이강리 마을회관 앞,[개] 믹스견,흰색,2021(년생),13.48(Kg),인천-강화-2022-00566,20221023,20221102,http://www.animal.go.kr/files/shelter/2022/10/202210232210380.jpg,M,N,양 전지 타박상으로 파행,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",인천광역시 강화군,강화군청,032-930-4533,-,보호중,126.505433304258,37.7396812129784,양 전지 타박상 파행,[['양 전지 타박상으로 파행']],[],[],[],[],0,6,[],2021,1,None,52,52.0,13.48,0,1,0,1,0,0,30
2763,428357202201103,http://www.animal.go.kr/files/shelter/2022/10/202210232210733_s.jpg,20221019,도장리699-3,[개] 믹스견,갈색,2022(년생),9.99(Kg),인천-강화-2022-00565,20221023,20221102,http://www.animal.go.kr/files/shelter/2022/10/202210232210733.jpg,F,N,생후7개월령,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",인천광역시 강화군,강화군청,032-930-4533,-,보호중,126.505433304258,37.7396812129784,생후 7 개 월령,[],[],[],[],[],0,7,['7개월'],2022,0,31.5,0,31.5,9.99,1,0,0,1,0,0,20
2764,447506202200332,http://www.animal.go.kr/files/shelter/2022/10/202210210010280_s.jpg,20221019,연화지 팔각정앞,[개] 믹스견,화이트,2019(년생),4.1(Kg),경북-김천-2022-00334,20221021,20221031,http://www.animal.go.kr/files/shelter/2022/10/202210210010280.jpg,M,Y,"눈물자국,얼굴탈색,중성화됨",김천시 동물보호센터,010-3477-7771,경상북도 김천시 조마로 2128 (양천동) ,경상북도 김천시,김천시 신동우,054-421-2518,-,보호중,128.118882487148,36.0840449417297,눈물 자국 얼굴 탈색 중성화,[],[],[],[],[],0,7,[],2019,3,None,156,156.0,4.1,0,1,0,0,0,1,8
